DB 0 MOTIF	1	MEME
  13.0	2	0
  14.0	1	2
  15.0	0	1
  16.0	1	0
  17.0	0	1
  18.0	0	2
  19.0	1	1
  20.0	0	0
  21.0	0	0
  22.0	0	1
  23.0	0	1
  24.0	0	5
  25.0	0	0
  26.0	0	0
  27.0	0	3
  28.0	0	1
  29.0	0	0
  30.0	0	0
  31.0	0	1
  32.0	0	3
  33.0	0	2
  34.0	0	2
  35.0	0	3
  36.0	0	2
  37.0	0	1
  38.0	0	2
  39.0	0	1
  40.0	0	1
  41.0	0	1
  42.0	0	0
  43.0	0	1
  44.0	0	0
  45.0	0	1
  46.0	0	0
  47.0	0	1
  48.0	0	2
  49.0	0	2
  50.0	0	0
  51.0	0	1
  52.0	0	1
  53.0	0	0
  54.0	0	1
  55.0	0	1
  56.0	0	2
  57.0	0	0
  58.0	0	1
  59.0	0	3
  60.0	0	0
  61.0	0	1
  62.0	0	0
  63.0	1	2
  64.0	0	0
  65.0	0	2
  66.0	0	0
  67.0	1	3
  68.0	0	0
  69.0	0	3
  70.0	0	2
  71.0	0	1
  72.0	0	0
  73.0	0	1
  74.0	0	0
  75.0	0	1
  76.0	0	0
  77.0	0	2
  78.0	0	2
  79.0	0	0
  80.0	0	3
  81.0	0	0
  82.0	0	1
  83.0	0	3
  84.0	0	0
  85.0	0	1
  86.0	0	1
  87.0	0	3
  88.0	0	1
  89.0	0	0
  90.0	0	1
  91.0	0	5
  92.0	0	1
  93.0	0	2
  94.0	0	1
  95.0	1	0
  96.0	0	2
  97.0	0	2
  98.0	0	2
  99.0	0	1
 100.0	0	0
 101.0	0	2
 102.0	0	3
 103.0	0	1
 104.0	0	1
 105.0	0	1
 106.0	0	0
 107.0	0	2
 108.0	0	0
 109.0	0	1
 110.0	0	1
 111.0	0	0
 112.0	0	1
 113.0	0	2
 114.0	0	1
 115.0	0	2
 116.0	0	0
 117.0	0	1
 118.0	0	1
 119.0	0	1
 120.0	0	0
 121.0	0	0
 122.0	0	0
 123.0	0	3
 124.0	0	0
 125.0	0	0
 126.0	0	2
 127.0	0	1
 128.0	0	1
 129.0	0	1
 130.0	0	0
 131.0	0	0
 132.0	0	1
 133.0	0	0
 134.0	0	3
 135.0	0	3
 136.0	0	3
 137.0	0	2
 138.0	0	0
 139.0	0	1
 140.0	0	0
 141.0	0	1
 142.0	0	2
 143.0	0	1
 144.0	0	1
 145.0	0	2
 146.0	0	0
 147.0	0	4
 148.0	0	3
 149.0	0	0
 150.0	0	0
 151.0	0	0
 152.0	0	1
 153.0	0	2
 154.0	0	1
 155.0	0	1
 156.0	0	0
 157.0	0	1
 158.0	0	0
 159.0	0	2
 160.0	0	1
 161.0	0	3
 162.0	0	0
 163.0	0	0
 164.0	0	1
 165.0	0	1
 166.0	0	2
 167.0	0	2
 168.0	0	0
 169.0	0	0
 170.0	0	2
 171.0	0	2
 172.0	0	1
 173.0	0	0
 174.0	0	0
 175.0	0	2
 176.0	0	0
 177.0	0	0
 178.0	0	1
 179.0	0	0
 180.0	0	2
 181.0	0	0
 182.0	0	3
 183.0	0	2
 184.0	0	1
 185.0	0	4
 186.0	0	1
 187.0	0	1
 188.0	0	2
 189.0	0	2
 190.0	0	1
 191.0	0	0
 192.0	0	1
 193.0	0	1
 194.0	0	0
 195.0	0	1
 196.0	0	1
 197.0	0	1
 198.0	0	2
 199.0	0	2
 200.0	0	2
 201.0	0	2
 202.0	0	1
 203.0	0	1
 204.0	0	2
 205.0	0	1
 206.0	0	3
 207.0	0	3
 208.0	0	1
 209.0	0	1
 210.0	0	2
 211.0	0	2
 212.0	0	0
 213.0	0	1
 214.0	0	0
 215.0	0	2
 216.0	0	1
 217.0	0	0
 218.0	0	0
 219.0	0	1
 220.0	0	1
 221.0	0	0
 222.0	0	0
 223.0	0	1
 224.0	0	2
 225.0	0	1
 226.0	0	2
 227.0	0	1
 228.0	0	1
 229.0	0	4
 230.0	0	0
 231.0	0	2
 232.0	0	1
 233.0	0	1
 234.0	0	0
 235.0	0	2
 236.0	0	1
 237.0	0	0
 238.0	0	1
 239.0	0	1
 240.0	0	1
DB 5 MOTIF	phoB
-239.0	0	0
-238.0	0	0
-237.0	0	0
-236.0	0	0
-235.0	0	0
-234.0	0	1
-233.0	0	0
-232.0	0	0
-231.0	0	0
-230.0	0	0
-229.0	0	0
-228.0	0	0
-227.0	0	1
-226.0	0	0
-225.0	0	0
-224.0	0	0
-223.0	0	1
-222.0	0	1
-221.0	0	0
-220.0	0	0
-219.0	0	1
-218.0	0	0
-217.0	0	1
-216.0	0	1
-215.0	0	0
-214.0	0	0
-213.0	0	0
-212.0	0	0
-211.0	0	0
-210.0	0	1
-209.0	0	0
-208.0	0	0
-207.0	0	1
-206.0	0	0
-205.0	0	0
-204.0	0	0
-203.0	0	0
-202.0	0	1
-201.0	0	0
-200.0	0	0
-199.0	0	0
-198.0	0	0
-197.0	0	1
-196.0	0	0
-195.0	0	0
-194.0	0	0
-193.0	0	1
-192.0	0	1
-191.0	0	0
-190.0	0	0
-189.0	0	0
-188.0	0	0
-187.0	0	0
-186.0	0	0
-185.0	0	0
-184.0	0	0
-183.0	0	0
-182.0	0	0
-181.0	0	0
-180.0	0	0
-179.0	0	0
-178.0	0	0
-177.0	0	0
-176.0	0	1
-175.0	0	1
-174.0	0	0
-173.0	0	0
-172.0	0	1
-171.0	0	0
-170.0	0	0
-169.0	0	0
-168.0	0	0
-167.0	0	0
-166.0	0	1
-165.0	0	0
-164.0	0	2
-163.0	0	0
-162.0	0	0
-161.0	0	0
-160.0	0	1
-159.0	0	0
-158.0	0	1
-157.0	0	1
-156.0	0	1
-155.0	0	0
-154.0	0	0
-153.0	0	0
-152.0	0	0
-151.0	0	0
-150.0	0	0
-149.0	0	0
-148.0	0	0
-147.0	0	1
-146.0	0	0
-145.0	0	0
-144.0	0	2
-143.0	0	0
-142.0	0	0
-141.0	0	0
-140.0	0	1
-139.0	0	0
-138.0	0	0
-137.0	0	1
-136.0	0	0
-135.0	0	0
-134.0	0	1
-133.0	0	0
-132.0	0	0
-131.0	0	0
-130.0	0	1
-129.0	0	0
-128.0	0	0
-127.0	0	0
-126.0	0	0
-125.0	0	0
-124.0	0	0
-123.0	0	0
-122.0	0	0
-121.0	0	1
-120.0	0	1
-119.0	0	0
-118.0	0	0
-117.0	0	0
-116.0	0	1
-115.0	0	0
-114.0	0	0
-113.0	0	0
-112.0	0	1
-111.0	0	0
-110.0	0	0
-109.0	0	1
-108.0	0	0
-107.0	0	0
-106.0	0	2
-105.0	0	0
-104.0	0	0
-103.0	0	0
-102.0	0	0
-101.0	0	0
-100.0	0	0
 -99.0	0	0
 -98.0	0	0
 -97.0	0	0
 -96.0	0	1
 -95.0	0	0
 -94.0	0	0
 -93.0	0	0
 -92.0	0	1
 -91.0	0	2
 -90.0	0	1
 -89.0	0	1
 -88.0	0	0
 -87.0	0	0
 -86.0	0	0
 -85.0	0	0
 -84.0	0	0
 -83.0	0	0
 -82.0	0	0
 -81.0	0	0
 -80.0	0	0
 -79.0	0	1
 -78.0	0	0
 -77.0	0	0
 -76.0	0	0
 -75.0	0	0
 -74.0	0	0
 -73.0	0	0
 -72.0	0	0
 -71.0	0	0
 -70.0	0	1
 -69.0	0	0
 -68.0	0	0
 -67.0	0	2
 -66.0	0	0
 -65.0	0	0
 -64.0	0	0
 -63.0	0	2
 -62.0	0	0
 -61.0	0	0
 -60.0	0	0
 -59.0	0	1
 -58.0	0	0
 -57.0	0	0
 -56.0	0	0
 -55.0	0	0
 -54.0	0	0
 -53.0	0	0
 -52.0	0	1
 -51.0	0	0
 -50.0	0	0
 -49.0	0	0
 -48.0	0	0
 -47.0	0	0
 -46.0	0	0
 -45.0	0	0
 -44.0	0	0
 -43.0	0	1
 -42.0	0	1
 -41.0	0	0
 -40.0	0	0
 -39.0	0	0
 -38.0	0	2
 -37.0	0	1
 -36.0	0	2
 -35.0	0	3
 -34.0	0	0
 -33.0	0	0
 -32.0	0	0
 -31.0	0	0
 -30.0	0	0
 -29.0	0	0
 -28.0	0	0
 -27.0	0	0
 -26.0	0	1
 -25.0	0	0
 -24.0	0	0
 -23.0	0	1
 -22.0	0	0
 -21.0	0	0
 -20.0	0	1
 -19.0	0	0
 -18.0	0	0
 -17.0	0	0
 -16.0	0	0
 -15.0	0	0
 -14.0	0	2
 -13.0	0	0
 -12.0	0	2
 -11.0	0	0
 -10.0	0	0
  -9.0	0	1
  -8.0	0	0
  -7.0	0	0
  -6.0	0	1
  -5.0	0	0
  -4.0	1	0
  -3.0	0	0
  -2.0	0	0
  -1.0	0	0
   0.0	1	0
   1.0	0	0
   2.0	0	1
   3.0	0	1
   4.0	0	0
   5.0	1	0
   6.0	0	0
   7.0	0	0
   8.0	0	2
   9.0	1	1
  10.0	0	1
  11.0	1	0
  12.0	0	1
  13.0	0	0
  14.0	0	0
  15.0	0	0
  16.0	0	0
  17.0	0	0
  18.0	0	0
  19.0	0	1
  20.0	0	0
  21.0	0	0
  22.0	0	0
  23.0	0	0
  24.0	0	1
  25.0	0	1
  26.0	0	0
  27.0	0	0
  28.0	0	0
  29.0	0	0
  30.0	0	1
  31.0	0	1
  32.0	0	0
  33.0	0	0
  34.0	0	1
  35.0	0	2
  36.0	0	0
  37.0	0	1
  38.0	0	0
  39.0	0	0
  40.0	0	0
  41.0	0	0
  42.0	0	0
  43.0	0	1
  44.0	0	0
  45.0	0	0
  46.0	0	2
  47.0	0	0
  48.0	0	0
  49.0	0	0
  50.0	0	0
  51.0	0	1
  52.0	0	0
  53.0	0	0
  54.0	0	0
  55.0	0	0
  56.0	0	0
  57.0	0	0
  58.0	0	0
  59.0	0	0
  60.0	0	0
  61.0	1	1
  62.0	0	1
  63.0	0	1
  64.0	0	0
  65.0	0	0
  66.0	0	0
  67.0	0	2
  68.0	0	0
  69.0	0	0
  70.0	0	0
  71.0	0	0
  72.0	0	0
  73.0	0	1
  74.0	0	1
  75.0	0	1
  76.0	0	0
  77.0	0	0
  78.0	0	0
  79.0	0	0
  80.0	0	0
  81.0	0	0
  82.0	0	0
  83.0	0	0
  84.0	0	0
  85.0	0	0
  86.0	0	0
  87.0	0	0
  88.0	0	0
  89.0	0	0
  90.0	0	0
  91.0	0	0
  92.0	0	0
  93.0	0	0
  94.0	0	0
  95.0	0	0
  96.0	0	0
  97.0	0	0
  98.0	0	0
  99.0	0	0
 100.0	0	0
 101.0	0	0
 102.0	0	0
 103.0	0	1
 104.0	0	0
 105.0	0	0
 106.0	0	0
 107.0	0	0
 108.0	0	1
 109.0	0	0
 110.0	0	1
 111.0	0	0
 112.0	0	0
 113.0	0	0
 114.0	0	0
 115.0	0	0
 116.0	0	0
 117.0	0	0
 118.0	0	1
 119.0	0	1
 120.0	0	0
 121.0	0	0
 122.0	0	0
 123.0	0	0
 124.0	0	0
 125.0	0	0
 126.0	0	0
 127.0	0	0
 128.0	0	0
 129.0	0	0
 130.0	0	0
 131.0	0	0
 132.0	0	1
 133.0	0	1
 134.0	0	0
 135.0	0	0
 136.0	0	0
 137.0	0	0
 138.0	0	0
 139.0	0	0
 140.0	0	0
 141.0	0	0
 142.0	0	1
 143.0	0	0
 144.0	0	0
 145.0	0	1
 146.0	0	0
 147.0	0	0
 148.0	0	0
 149.0	0	0
 150.0	0	0
 151.0	0	0
 152.0	0	2
 153.0	0	0
 154.0	0	0
 155.0	0	0
 156.0	0	1
 157.0	0	1
 158.0	0	0
 159.0	0	0
 160.0	0	0
 161.0	0	0
 162.0	0	1
 163.0	0	2
 164.0	0	0
 165.0	0	1
 166.0	0	0
 167.0	0	0
 168.0	0	0
 169.0	0	0
 170.0	0	0
 171.0	0	0
 172.0	0	0
 173.0	0	0
 174.0	0	0
 175.0	0	0
 176.0	0	1
 177.0	0	0
 178.0	0	0
 179.0	0	0
 180.0	0	0
 181.0	0	0
 182.0	0	0
 183.0	0	0
 184.0	0	0
 185.0	0	0
 186.0	0	0
 187.0	0	0
 188.0	0	0
 189.0	0	1
 190.0	0	0
 191.0	0	0
 192.0	0	0
 193.0	0	0
 194.0	0	0
 195.0	0	0
 196.0	0	0
 197.0	0	0
 198.0	0	0
 199.0	0	0
 200.0	0	0
 201.0	0	0
 202.0	0	0
 203.0	0	0
 204.0	0	0
 205.0	0	0
 206.0	0	0
 207.0	0	0
 208.0	0	0
 209.0	0	0
 210.0	0	0
 211.0	0	0
 212.0	0	0
 213.0	0	1
 214.0	0	0
 215.0	0	0
 216.0	0	0
 217.0	0	1
 218.0	0	0
 219.0	0	0
 220.0	0	0
 221.0	0	0
 222.0	0	0
 223.0	0	2
 224.0	0	0
 225.0	0	0
 226.0	0	0
 227.0	0	0
 228.0	0	0
 229.0	0	0
 230.0	0	0
 231.0	0	1
 232.0	0	0
 233.0	0	0
 234.0	0	0
 235.0	0	0
 236.0	0	0
 237.0	0	0
 238.0	0	0
 239.0	0	1
DB 5 MOTIF	rpoD15
-236.5	0	9
-235.5	0	6
-234.5	0	4
-233.5	0	6
-232.5	0	5
-231.5	0	5.5
-230.5	0	5
-229.5	0	1
-228.5	0	4
-227.5	0	3
-226.5	0	2
-225.5	0	8
-224.5	0	3
-223.5	0	2
-222.5	0	2
-221.5	0	5
-220.5	0	5.5
-219.5	0	6
-218.5	0	2
-217.5	0	4
-216.5	0	3
-215.5	0	2
-214.5	0	3
-213.5	0	6
-212.5	0	8
-211.5	0	6
-210.5	0	5
-209.5	0	3
-208.5	0	6
-207.5	0	2
-206.5	0	2
-205.5	0	7
-204.5	0	6
-203.5	0	2
-202.5	0	1
-201.5	0	1
-200.5	0	5
-199.5	0	4
-198.5	0	6
-197.5	0	2
-196.5	0	4
-195.5	0	4
-194.5	0	1
-193.5	0	2
-192.5	0	4
-191.5	0	4
-190.5	0	3
-189.5	0	4
-188.5	0	2
-187.5	0	5
-186.5	0	1
-185.5	0	6
-184.5	0	5
-183.5	0	7
-182.5	0	5
-181.5	0	1
-180.5	0	2
-179.5	0	3.33333
-178.5	0	1
-177.5	0	4
-176.5	0	0
-175.5	0	4
-174.5	0	4
-173.5	0	5
-172.5	0	4
-171.5	0	2
-170.5	0	3
-169.5	0	1
-168.5	0	6
-167.5	0	2
-166.5	0	5
-165.5	0	4
-164.5	0	4
-163.5	0	4
-162.5	0	3
-161.5	0	6
-160.5	0	2
-159.5	0	5
-158.5	0	6
-157.5	0	6
-156.5	0	7
-155.5	0	4
-154.5	0	4
-153.5	0	6
-152.5	0	3
-151.5	0	3
-150.5	0	2
-149.5	0	2
-148.5	0	5
-147.5	0	3
-146.5	0	2
-145.5	0	4
-144.5	0	4
-143.5	0	5
-142.5	0	3
-141.5	0	5
-140.5	0	4.5
-139.5	0	4
-138.5	0	6
-137.5	0	5
-136.5	0	7.5
-135.5	0	3
-134.5	0	2
-133.5	1	1
-132.5	0	4
-131.5	0	5
-130.5	0	4
-129.5	0	3
-128.5	0	5
-127.5	0	4
-126.5	0	2
-125.5	0	6
-124.5	0	5
-123.5	0	3
-122.5	0	4
-121.5	0	1
-120.5	0	1
-119.5	0	4
-118.5	0	2
-117.5	0	4
-116.5	0	1
-115.5	0	5
-114.5	0	1
-113.5	0	3
-112.5	0	2.5
-111.5	0	4
-110.5	0	2
-109.5	0	3
-108.5	0	1.5
-107.5	0	5
-106.5	0	1
-105.5	0	3
-104.5	0	3
-103.5	0	2
-102.5	0	2
-101.5	0	5
-100.5	0	1
 -99.5	0	6
 -98.5	0	4
 -97.5	0	2
 -96.5	0	1
 -95.5	0	3
 -94.5	0	4
 -93.5	0	2
 -92.5	0	8
 -91.5	0	3
 -90.5	0	1
 -89.5	0	5
 -88.5	0	6
 -87.5	0	6
 -86.5	0	0
 -85.5	0	0
 -84.5	0	0
 -83.5	0	9
 -82.5	0	4
 -81.5	0	1
 -80.5	0	5
 -79.5	0	1
 -78.5	1	3
 -77.5	0	2
 -76.5	0	5
 -75.5	0	1
 -74.5	0	7
 -73.5	0	5
 -72.5	0	4
 -71.5	1	9
 -70.5	0	3
 -69.5	0	4
 -68.5	0	3
 -67.5	1	4
 -66.5	0	2
 -65.5	0	3
 -64.5	0	3
 -63.5	0	3
 -62.5	0	1
 -61.5	0	5
 -60.5	0	3
 -59.5	0	1
 -58.5	0	4
 -57.5	0	5
 -56.5	0	2
 -55.5	0	3
 -54.5	0	4
 -53.5	0	4
 -52.5	0	3
 -51.5	0	3
 -50.5	0	3
 -49.5	0	2
 -48.5	0	4
 -47.5	0	5
 -46.5	0	5
 -45.5	0	4
 -44.5	0	2
 -43.5	0	4
 -42.5	0	6
 -41.5	0	5
 -40.5	0	4
 -39.5	0	7
 -38.5	0	2
 -37.5	0	1
 -36.5	0	2
 -35.5	0	4
 -34.5	0	3
 -33.5	0	0.333333
 -32.5	0	4
 -31.5	0	2
 -30.5	0	6
 -29.5	0	6
 -28.5	0	5
 -27.5	0	5
 -26.5	0	5
 -25.5	0	6
 -24.5	0	9
 -23.5	0	2
 -22.5	1	3
 -21.5	0	3
 -20.5	0	4
 -19.5	0	8
 -18.5	0	3
 -17.5	2	1
 -16.5	0	5
 -15.5	1	7
 -14.5	0	1
 -13.5	0	1
 -12.5	0	8
 -11.5	0	3
 -10.5	0	5
  -9.5	0	4
  -8.5	0	9
  -7.5	0	5
  -6.5	1	1
  -5.5	0	3
  -4.5	0	2
  -3.5	0	5
  -2.5	0	2
  -1.5	0	6
  -0.5	0	5
   0.5	0	4
   1.5	0	2
   2.5	0	6
   3.5	0	8
   4.5	0	4
   5.5	1	3
   6.5	1	1
   7.5	1	2
   8.5	1	4
   9.5	0	3
  10.5	0	7
  11.5	1	1
  12.5	0	4
  13.5	0	5
  14.5	0	5
  15.5	0	1
  16.5	1	2
  17.5	2	2
  18.5	1	1
  19.5	0	4
  20.5	2	2
  21.5	0	2
  22.5	0	4
  23.5	0	1
  24.5	0	6
  25.5	0	1
  26.5	0	1
  27.5	0	3
  28.5	0	6
  29.5	0	6
  30.5	0	0
  31.5	1	5
  32.5	0	1
  33.5	0	6
  34.5	0	3
  35.5	0	6
  36.5	1	4
  37.5	0	1
  38.5	0	1
  39.5	0	2
  40.5	0	5
  41.5	0	7
  42.5	0	4
  43.5	0	5
  44.5	0	3
  45.5	2	6
  46.5	0	4
  47.5	0	3
  48.5	0	4
  49.5	0	3
  50.5	0	2
  51.5	0	4
  52.5	0	1
  53.5	0	2
  54.5	0	1
  55.5	0	5
  56.5	0	4
  57.5	0	1
  58.5	0	3
  59.5	0	4
  60.5	0	2
  61.5	0	2
  62.5	0	3
  63.5	0	2
  64.5	0	7
  65.5	0	4
  66.5	0	5
  67.5	0	6
  68.5	0	7
  69.5	0	5
  70.5	0	2
  71.5	0	4
  72.5	0	3
  73.5	0	3
  74.5	0	5
  75.5	0	5
  76.5	0	4
  77.5	0	5
  78.5	0	3
  79.5	0	7
  80.5	0	6
  81.5	0	3
  82.5	0	6
  83.5	0	5
  84.5	0	4
  85.5	0	3
  86.5	0	8
  87.5	0	3
  88.5	0	4
  89.5	0	7
  90.5	0	5
  91.5	0	6
  92.5	0	2
  93.5	1	2
  94.5	0	1
  95.5	0	5
  96.5	0	1
  97.5	0	6
  98.5	0	5
  99.5	0	3
 100.5	0	5
 101.5	0	4
 102.5	0	5
 103.5	0	0
 104.5	0	1
 105.5	0	4
 106.5	0	1
 107.5	0	3
 108.5	0	3
 109.5	0	1
 110.5	0	3
 111.5	0	6
 112.5	0	1.33333
 113.5	0	1
 114.5	0	5
 115.5	0	4
 116.5	0	3
 117.5	0	2
 118.5	0	2
 119.5	0	6
 120.5	0	2
 121.5	0	4
 122.5	0	2
 123.5	0	6
 124.5	0	2
 125.5	0	3
 126.5	0	3
 127.5	0	2
 128.5	0	1
 129.5	1	1
 130.5	0	4
 131.5	0	1
 132.5	0	4
 133.5	0	6
 134.5	0	0
 135.5	1	2
 136.5	0	1
 137.5	0	8
 138.5	0	5
 139.5	0	3
 140.5	0	4
 141.5	0	3
 142.5	0	2
 143.5	0	6
 144.5	0	8
 145.5	0	3
 146.5	0	5
 147.5	1	2
 148.5	0	4
 149.5	0	3
 150.5	0	2
 151.5	0	3
 152.5	0	4
 153.5	0	1
 154.5	0	2
 155.5	0	1
 156.5	0	4
 157.5	0	2
 158.5	0	5
 159.5	0	3
 160.5	0	1
 161.5	0	1
 162.5	0	7
 163.5	0	3
 164.5	0	4
 165.5	0	3
 166.5	0	1
 167.5	0	1
 168.5	0	6
 169.5	0	4
 170.5	0	2
 171.5	0	3
 172.5	0	3
 173.5	0	4
 174.5	0	2
 175.5	0	4
 176.5	0	5
 177.5	0	2
 178.5	0	4
 179.5	0	2
 180.5	0	3
 181.5	0	2
 182.5	0	3
 183.5	0	2
 184.5	0	5
 185.5	1	3
 186.5	0	4
 187.5	0	4
 188.5	0	6
 189.5	0	5
 190.5	0	1
 191.5	0	4
 192.5	0	1
 193.5	0	2
 194.5	0	4
 195.5	0	4
 196.5	0	1
 197.5	0	4
 198.5	0	3
 199.5	0	2
 200.5	0	5
 201.5	0	4
 202.5	0	4
 203.5	0	2
 204.5	0	6
 205.5	0	3
 206.5	0	2
 207.5	0	5
 208.5	0	6
 209.5	0	5
 210.5	0	5
 211.5	0	7
 212.5	0	4
 213.5	0	3
 214.5	0	3
 215.5	0	4
 216.5	0	1
 217.5	0	7
 218.5	0	4
 219.5	0	3
 220.5	0	1
 221.5	0	0
 222.5	0	4
 223.5	0	4
 224.5	0	1
 225.5	0	5
 226.5	0	7
 227.5	0	6
 228.5	0	4
 229.5	0	5
 230.5	0	3
 231.5	0	3
 232.5	0	4
 233.5	0	6
 234.5	0	7
 235.5	0	5
 236.5	0	3
DB 5 MOTIF	rpoD16
-236.0	0	6
-235.0	0	4
-234.0	0	3
-233.0	0	7
-232.0	0	1
-231.0	0	6
-230.0	0	2
-229.0	0	6
-228.0	0	6
-227.0	0	0
-226.0	0	0
-225.0	0	1
-224.0	0	4
-223.0	0	2
-222.0	0	4.33333
-221.0	0	5
-220.0	0	2
-219.0	0	3
-218.0	0	7
-217.0	0	5
-216.0	0	4
-215.0	0	4
-214.0	0	2
-213.0	0	2
-212.0	0	3
-211.0	0	4
-210.0	0	3
-209.0	0	3
-208.0	0	3
-207.0	0	3
-206.0	0	8
-205.0	0	4
-204.0	0	1
-203.0	0	2
-202.0	0	7
-201.0	0	3
-200.0	0	3
-199.0	0	5
-198.0	0	1
-197.0	0	3
-196.0	0	2
-195.0	0	4
-194.0	0	3
-193.0	0	3
-192.0	0	4
-191.0	0	1
-190.0	0	2
-189.0	0	4
-188.0	0	2
-187.0	1	6
-186.0	0	3
-185.0	0	3
-184.0	0	4
-183.0	0	2
-182.0	0	3
-181.0	0	2
-180.0	0	2
-179.0	0	1
-178.0	0	4
-177.0	0	2
-176.0	0	6
-175.0	0	1
-174.0	0	3
-173.0	0	10
-172.0	0	5
-171.0	0	5
-170.0	0	4
-169.0	0	0
-168.0	0	6
-167.0	0	2
-166.0	0	2
-165.0	0	10
-164.0	0	3
-163.0	0	6
-162.0	0	4
-161.0	0	5
-160.0	0	2
-159.0	0	7
-158.0	0	7
-157.0	0	8
-156.0	0	0
-155.0	0	4
-154.0	0	2
-153.0	0	4
-152.0	0	6
-151.0	0	1
-150.0	0	5
-149.0	0	7
-148.0	0	1
-147.0	0	1
-146.0	0	5
-145.0	0	3
-144.0	0	6
-143.0	0	5
-142.0	0	3
-141.0	0	7
-140.0	0	6
-139.0	0	5
-138.0	0	4
-137.0	0	3
-136.0	0	4
-135.0	0	2
-134.0	0	3
-133.0	0	5
-132.0	0	4
-131.0	0	2
-130.0	0	7
-129.0	0	3
-128.0	0	7
-127.0	0	4
-126.0	0	5
-125.0	0	3
-124.0	0	3
-123.0	0	3
-122.0	0	3
-121.0	0	4
-120.0	0	3
-119.0	0	2
-118.0	0	3
-117.0	0	4
-116.0	0	4
-115.0	0	2
-114.0	0	3
-113.0	0	5
-112.0	0	2
-111.0	0	4.33333
-110.0	0	4
-109.0	0	4
-108.0	0	2
-107.0	0	3
-106.0	0	5
-105.0	0	4
-104.0	1	4
-103.0	0	5
-102.0	0	4
-101.0	0	1
-100.0	0	2
 -99.0	0	6
 -98.0	0	8
 -97.0	0	5
 -96.0	0	3
 -95.0	0	5
 -94.0	0	3
 -93.0	0	6
 -92.0	0	7
 -91.0	0	1
 -90.0	0	4
 -89.0	0	2
 -88.0	0	4
 -87.0	0	6
 -86.0	0	3
 -85.0	0	3
 -84.0	1	4
 -83.0	0	2
 -82.0	0	4
 -81.0	0	2
 -80.0	0	3
 -79.0	0	2
 -78.0	0	1
 -77.0	0	9
 -76.0	0	3
 -75.0	0	6
 -74.0	0	4
 -73.0	0	3
 -72.0	0	3.5
 -71.0	1	4
 -70.0	0	2
 -69.0	0	3
 -68.0	0	6
 -67.0	0	3
 -66.0	0	3
 -65.0	0	5
 -64.0	0	3
 -63.0	1	5
 -62.0	0	2
 -61.0	0	3
 -60.0	0	4
 -59.0	0	4
 -58.0	0	2
 -57.0	0	3
 -56.0	0	3
 -55.0	0	4
 -54.0	0	2
 -53.0	0	0
 -52.0	0	2.33333
 -51.0	0	3
 -50.0	0	2
 -49.0	0	6
 -48.0	0	3
 -47.0	0	4
 -46.0	0	1
 -45.0	0	4
 -44.0	0	3
 -43.0	0	3
 -42.0	0	6
 -41.0	0	5.5
 -40.0	0	3
 -39.0	0	5
 -38.0	0	5
 -37.0	0	2.33333
 -36.0	0	1
 -35.0	0	3
 -34.0	1	1
 -33.0	0	7
 -32.0	0	1
 -31.0	0	3
 -30.0	0	3
 -29.0	0	4
 -28.0	0	6
 -27.0	0	4
 -26.0	0	6
 -25.0	0	4
 -24.0	0	6
 -23.0	0	5
 -22.0	1	2
 -21.0	2	2
 -20.0	0	5
 -19.0	0	3
 -18.0	0	3
 -17.0	0	5
 -16.0	0	1
 -15.0	1	4
 -14.0	0	2
 -13.0	0	2
 -12.0	0	4
 -11.0	0	1
 -10.0	1	4
  -9.0	0	2
  -8.0	0	5
  -7.0	0	6
  -6.0	0	1
  -5.0	1	3
  -4.0	0	1
  -3.0	0	3
  -2.0	1	3
  -1.0	0	7
   0.0	1	7
   1.0	0	4
   2.0	0	5.33333
   3.0	0	3
   4.0	0	1
   5.0	1	4
   6.0	0	3
   7.0	1	2
   8.0	1	4
   9.0	0	2
  10.0	1	2
  11.0	0	1
  12.0	0	4
  13.0	1	5
  14.0	0	2
  15.0	0	4
  16.0	0	2
  17.0	0	2
  18.0	0	5
  19.0	0	1
  20.0	0	4
  21.0	0	7
  22.0	0	5
  23.0	0	4
  24.0	0	0
  25.0	0	4
  26.0	0	3
  27.0	0	3
  28.0	0	2
  29.0	0	2
  30.0	0	2
  31.0	0	2
  32.0	1	3
  33.0	1	1
  34.0	0	4
  35.0	0	1
  36.0	0	4
  37.0	0	5
  38.0	0	3
  39.0	1	6
  40.0	0	6
  41.0	0	7
  42.0	0	3
  43.0	0	1
  44.0	0	3
  45.0	0	2
  46.0	0	3
  47.0	0	1
  48.0	0	2
  49.0	0	5
  50.0	0	2
  51.0	0	2
  52.0	0	5
  53.0	0	7
  54.0	0	6
  55.0	0	1
  56.0	1	5
  57.0	0	2
  58.0	0	4
  59.0	0	1.33333
  60.0	0	3
  61.0	1	5
  62.0	0	3
  63.0	0	6
  64.0	0	3
  65.0	0	6
  66.0	0	3
  67.0	0	3
  68.0	0	7
  69.0	0	3
  70.0	0	4
  71.0	0	3
  72.0	0	5
  73.0	0	7
  74.0	0	6.33333
  75.0	0	4
  76.0	0	6
  77.0	1	3
  78.0	0	5
  79.0	0	5
  80.0	0	6
  81.0	0	3
  82.0	0	5
  83.0	0	1
  84.0	0	6
  85.0	0	5
  86.0	0	1
  87.0	0	5
  88.0	0	1
  89.0	0	3
  90.0	0	4
  91.0	0	5
  92.0	0	5
